LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
2016-17,699,Meriwether County,4050,Manchester High School,All Students,Essay Reading Score - New,1202640,18183,8,6,5,,
2016-17,699,Meriwether County,4050,Manchester High School,All Students,Essay Total,1202640,18181,8,6,13,,
2016-17,699,Meriwether County,4050,Manchester High School,All Students,Essay Writing Score - New,1202640,18202,8,6,5,,
2016-17,699,Meriwether County,4050,Manchester High School,All Students,Math Section Score - New,1715481,44975,50,33,504,438,424
2016-17,699,Meriwether County,4050,Manchester High School,All Students,Reading Test  Score - New,1715481,45549,49,32,264,240,244
2016-17,699,Meriwether County,4050,Manchester High School,All Students,WritLang Test  Score - New,1715481,45472,48,31,260,238,245
2016-17,700,Miller County,210,Miller County High School,All Students,Combined Test Score,1715481,45332,30,30,1028,899,899
2016-17,700,Miller County,210,Miller County High School,All Students,Essay Analysis Score - New,1202640,18158,10,10,4,3,3
2016-17,700,Miller County,210,Miller County High School,All Students,Essay Reading Score - New,1202640,18183,10,10,5,4,4
2016-17,700,Miller County,210,Miller County High School,All Students,Essay Total,1202640,18181,10,10,13,11,11
2016-17,700,Miller County,210,Miller County High School,All Students,Essay Writing Score - New,1202640,18202,10,10,5,4,4
2016-17,700,Miller County,210,Miller County High School,All Students,Math Section Score - New,1715481,44975,30,30,504,439,439
2016-17,700,Miller County,210,Miller County High School,All Students,Reading Test  Score - New,1715481,45549,31,31,264,237,237
2016-17,700,Miller County,210,Miller County High School,All Students,WritLang Test  Score - New,1715481,45472,30,30,260,223,223
2016-17,701,Mitchell County,105,Baconton Community Charter School,All Students,Combined Test Score,1715481,45332,48,16,1028,1007,1007
2016-17,701,Mitchell County,105,Baconton Community Charter School,All Students,Essay Analysis Score - New,1202640,18158,14,5,4,4,
2016-17,701,Mitchell County,105,Baconton Community Charter School,All Students,Essay Reading Score - New,1202640,18183,15,5,5,5,
2016-17,701,Mitchell County,105,Baconton Community Charter School,All Students,Essay Total,1202640,18181,14,5,13,13,
2016-17,701,Mitchell County,105,Baconton Community Charter School,All Students,Essay Writing Score - New,1202640,18202,14,5,5,5,
2016-17,701,Mitchell County,105,Baconton Community Charter School,All Students,Math Section Score - New,1715481,44975,49,16,504,496,488
2016-17,701,Mitchell County,105,Baconton Community Charter School,All Students,Reading Test  Score - New,1715481,45549,48,16,264,261,267
2016-17,701,Mitchell County,105,Baconton Community Charter School,All Students,WritLang Test  Score - New,1715481,45472,47,15,260,251,253
2016-17,701,Mitchell County,282,Mitchell County High School,All Students,Combined Test Score,1715481,45332,48,32,1028,1007,1007
2016-17,701,Mitchell County,282,Mitchell County High School,All Students,Essay Analysis Score - New,1202640,18158,14,9,4,4,
2016-17,701,Mitchell County,282,Mitchell County High School,All Students,Essay Reading Score - New,1202640,18183,15,10,5,5,5
2016-17,701,Mitchell County,282,Mitchell County High School,All Students,Essay Total,1202640,18181,14,9,13,13,
2016-17,701,Mitchell County,282,Mitchell County High School,All Students,Essay Writing Score - New,1202640,18202,14,9,5,5,
2016-17,701,Mitchell County,282,Mitchell County High School,All Students,Math Section Score - New,1715481,44975,49,33,504,496,500
2016-17,701,Mitchell County,282,Mitchell County High School,All Students,Reading Test  Score - New,1715481,45549,48,32,264,261,258
2016-17,701,Mitchell County,282,Mitchell County High School,All Students,WritLang Test  Score - New,1715481,45472,47,32,260,251,250
2016-17,702,Monroe County,184,Mary Persons High School,All Students,Combined Test Score,1715481,45332,138,138,1028,1013,1013
2016-17,702,Monroe County,184,Mary Persons High School,All Students,Essay Analysis Score - New,1202640,18158,37,37,4,3,3
2016-17,702,Monroe County,184,Mary Persons High School,All Students,Essay Reading Score - New,1202640,18183,35,35,5,4,4
2016-17,702,Monroe County,184,Mary Persons High School,All Students,Essay Total,1202640,18181,36,36,13,12,12
2016-17,702,Monroe County,184,Mary Persons High School,All Students,Essay Writing Score - New,1202640,18202,37,37,5,4,4
2016-17,702,Monroe County,184,Mary Persons High School,All Students,Math Section Score - New,1715481,44975,136,136,504,498,498
2016-17,702,Monroe County,184,Mary Persons High School,All Students,Reading Test  Score - New,1715481,45549,142,142,264,259,259
2016-17,702,Monroe County,184,Mary Persons High School,All Students,WritLang Test  Score - New,1715481,45472,137,137,260,256,256
2016-17,703,Montgomery County,114,Montgomery Academy,All Students,Combined Test Score,1715481,45332,26,3,1028,944,
2016-17,703,Montgomery County,114,Montgomery Academy,All Students,Math Section Score - New,1715481,44975,26,3,504,452,
2016-17,703,Montgomery County,114,Montgomery Academy,All Students,Reading Test  Score - New,1715481,45549,27,3,264,247,
2016-17,703,Montgomery County,114,Montgomery Academy,All Students,WritLang Test  Score - New,1715481,45472,26,3,260,245,
2016-17,703,Montgomery County,201,Montgomery Co. High,All Students,Combined Test Score,1715481,45332,26,23,1028,944,941
2016-17,703,Montgomery County,201,Montgomery Co. High,All Students,Essay Analysis Score - New,1202640,18158,12,12,4,3,3
2016-17,703,Montgomery County,201,Montgomery Co. High,All Students,Essay Reading Score - New,1202640,18183,14,14,5,4,4
2016-17,703,Montgomery County,201,Montgomery Co. High,All Students,Essay Total,1202640,18181,13,13,13,11,11
2016-17,703,Montgomery County,201,Montgomery Co. High,All Students,Essay Writing Score - New,1202640,18202,14,14,5,4,4
2016-17,703,Montgomery County,201,Montgomery Co. High,All Students,Math Section Score - New,1715481,44975,26,23,504,452,451
2016-17,703,Montgomery County,201,Montgomery Co. High,All Students,Reading Test  Score - New,1715481,45549,27,24,264,247,246
2016-17,703,Montgomery County,201,Montgomery Co. High,All Students,WritLang Test  Score - New,1715481,45472,26,23,260,245,244
2016-17,704,Morgan County,1050,Morgan County High School,All Students,Combined Test Score,1715481,45332,116,116,1028,1046,1046
2016-17,704,Morgan County,1050,Morgan County High School,All Students,Essay Analysis Score - New,1202640,18158,59,59,4,4,4
2016-17,704,Morgan County,1050,Morgan County High School,All Students,Essay Reading Score - New,1202640,18183,59,59,5,5,5
2016-17,704,Morgan County,1050,Morgan County High School,All Students,Essay Total,1202640,18181,59,59,13,14,14
2016-17,704,Morgan County,1050,Morgan County High School,All Students,Essay Writing Score - New,1202640,18202,58,58,5,5,5
2016-17,704,Morgan County,1050,Morgan County High School,All Students,Math Section Score - New,1715481,44975,114,114,504,518,518
2016-17,704,Morgan County,1050,Morgan County High School,All Students,Reading Test  Score - New,1715481,45549,117,117,264,265,265
2016-17,704,Morgan County,1050,Morgan County High School,All Students,WritLang Test  Score - New,1715481,45472,118,118,260,263,263
2016-17,705,Murray County,108,Mountain Creek Academy School,All Students,Combined Test Score,1715481,45332,140,5,1028,982,
2016-17,705,Murray County,108,Mountain Creek Academy School,All Students,Essay Analysis Score - New,1202640,18158,44,4,4,3,
2016-17,705,Murray County,108,Mountain Creek Academy School,All Students,Essay Reading Score - New,1202640,18183,44,4,5,4,
2016-17,705,Murray County,108,Mountain Creek Academy School,All Students,Essay Total,1202640,18181,44,4,13,12,
2016-17,705,Murray County,108,Mountain Creek Academy School,All Students,Essay Writing Score - New,1202640,18202,45,4,5,4,
2016-17,705,Murray County,108,Mountain Creek Academy School,All Students,Math Section Score - New,1715481,44975,141,5,504,476,
2016-17,705,Murray County,108,Mountain Creek Academy School,All Students,Reading Test  Score - New,1715481,45549,140,5,264,253,
2016-17,705,Murray County,108,Mountain Creek Academy School,All Students,WritLang Test  Score - New,1715481,45472,140,6,260,254,
2016-17,705,Murray County,112,North Murray High School,All Students,Combined Test Score,1715481,45332,140,89,1028,982,997
2016-17,705,Murray County,112,North Murray High School,All Students,Essay Analysis Score - New,1202640,18158,44,23,4,3,3
2016-17,705,Murray County,112,North Murray High School,All Students,Essay Reading Score - New,1202640,18183,44,24,5,4,5
2016-17,705,Murray County,112,North Murray High School,All Students,Essay Total,1202640,18181,44,24,13,12,12
2016-17,705,Murray County,112,North Murray High School,All Students,Essay Writing Score - New,1202640,18202,45,24,5,4,5
2016-17,705,Murray County,112,North Murray High School,All Students,Math Section Score - New,1715481,44975,141,90,504,476,483
2016-17,705,Murray County,112,North Murray High School,All Students,Reading Test  Score - New,1715481,45549,140,89,264,253,257
2016-17,705,Murray County,112,North Murray High School,All Students,WritLang Test  Score - New,1715481,45472,140,88,260,254,257
2016-17,705,Murray County,190,Murray County High School,All Students,Combined Test Score,1715481,45332,140,46,1028,982,967
2016-17,705,Murray County,190,Murray County High School,All Students,Essay Analysis Score - New,1202640,18158,44,17,4,3,3
2016-17,705,Murray County,190,Murray County High School,All Students,Essay Reading Score - New,1202640,18183,44,16,5,4,4
2016-17,705,Murray County,190,Murray County High School,All Students,Essay Total,1202640,18181,44,17,13,12,12
2016-17,705,Murray County,190,Murray County High School,All Students,Essay Writing Score - New,1202640,18202,45,17,5,4,4
2016-17,705,Murray County,190,Murray County High School,All Students,Math Section Score - New,1715481,44975,141,46,504,476,469
2016-17,705,Murray County,190,Murray County High School,All Students,Reading Test  Score - New,1715481,45549,140,46,264,253,248
2016-17,705,Murray County,190,Murray County High School,All Students,WritLang Test  Score - New,1715481,45472,140,46,260,254,249
2016-17,706,Muscogee County,112,Early College Academy of Columbus at Waverly Terrace,All Students,Combined Test Score,1715481,45332,651,20,1028,1028,990
2016-17,706,Muscogee County,112,Early College Academy of Columbus at Waverly Terrace,All Students,Essay Analysis Score - New,1202640,18158,243,9,4,4,
2016-17,706,Muscogee County,112,Early College Academy of Columbus at Waverly Terrace,All Students,Essay Reading Score - New,1202640,18183,243,9,5,5,
2016-17,706,Muscogee County,112,Early College Academy of Columbus at Waverly Terrace,All Students,Essay Total,1202640,18181,244,9,13,14,
2016-17,706,Muscogee County,112,Early College Academy of Columbus at Waverly Terrace,All Students,Essay Writing Score - New,1202640,18202,245,9,5,5,
2016-17,706,Muscogee County,112,Early College Academy of Columbus at Waverly Terrace,All Students,Math Section Score - New,1715481,44975,646,20,504,503,473
2016-17,706,Muscogee County,112,Early College Academy of Columbus at Waverly Terrace,All Students,Reading Test  Score - New,1715481,45549,649,20,264,264,261
2016-17,706,Muscogee County,112,Early College Academy of Columbus at Waverly Terrace,All Students,WritLang Test  Score - New,1715481,45472,657,21,260,260,257
2016-17,706,Muscogee County,203,Northside High School,All Students,Combined Test Score,1715481,45332,651,120,1028,1028,1017
2016-17,706,Muscogee County,203,Northside High School,All Students,Essay Analysis Score - New,1202640,18158,243,30,4,4,4
2016-17,706,Muscogee County,203,Northside High School,All Students,Essay Reading Score - New,1202640,18183,243,30,5,5,5
2016-17,706,Muscogee County,203,Northside High School,All Students,Essay Total,1202640,18181,244,30,13,14,14
2016-17,706,Muscogee County,203,Northside High School,All Students,Essay Writing Score - New,1202640,18202,245,31,5,5,5
2016-17,706,Muscogee County,203,Northside High School,All Students,Math Section Score - New,1715481,44975,646,120,504,503,495
2016-17,706,Muscogee County,203,Northside High School,All Students,Reading Test  Score - New,1715481,45549,649,121,264,264,262
2016-17,706,Muscogee County,203,Northside High School,All Students,WritLang Test  Score - New,1715481,45472,657,120,260,260,260
2016-17,706,Muscogee County,278,Shaw High School,All Students,Combined Test Score,1715481,45332,651,98,1028,1028,991
2016-17,706,Muscogee County,278,Shaw High School,All Students,Essay Analysis Score - New,1202640,18158,243,39,4,4,3
2016-17,706,Muscogee County,278,Shaw High School,All Students,Essay Reading Score - New,1202640,18183,243,39,5,5,4
2016-17,706,Muscogee County,278,Shaw High School,All Students,Essay Total,1202640,18181,244,39,13,14,12
2016-17,706,Muscogee County,278,Shaw High School,All Students,Essay Writing Score - New,1202640,18202,245,39,5,5,5
2016-17,706,Muscogee County,278,Shaw High School,All Students,Math Section Score - New,1715481,44975,646,96,504,503,480
2016-17,706,Muscogee County,278,Shaw High School,All Students,Reading Test  Score - New,1715481,45549,649,98,264,264,258
2016-17,706,Muscogee County,278,Shaw High School,All Students,WritLang Test  Score - New,1715481,45472,657,101,260,260,253
2016-17,706,Muscogee County,378,Spencer High School,All Students,Combined Test Score,1715481,45332,651,79,1028,1028,922
2016-17,706,Muscogee County,378,Spencer High School,All Students,Essay Analysis Score - New,1202640,18158,243,8,4,4,
2016-17,706,Muscogee County,378,Spencer High School,All Students,Essay Reading Score - New,1202640,18183,243,8,5,5,
2016-17,706,Muscogee County,378,Spencer High School,All Students,Essay Total,1202640,18181,244,8,13,14,
2016-17,706,Muscogee County,378,Spencer High School,All Students,Essay Writing Score - New,1202640,18202,245,8,5,5,
2016-17,706,Muscogee County,378,Spencer High School,All Students,Math Section Score - New,1715481,44975,646,79,504,503,449
2016-17,706,Muscogee County,378,Spencer High School,All Students,Reading Test  Score - New,1715481,45549,649,79,264,264,240
2016-17,706,Muscogee County,378,Spencer High School,All Students,WritLang Test  Score - New,1715481,45472,657,79,260,260,233
